folder,focused,unfocused,predicted_label
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S02_L_rgb_S_U_T,0.499,0.501,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S02_M_rgb_A_C_T,0.4985,0.5015,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S02_M_rgb_A_D_T,0.4968,0.5034,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S02_M_rgb_A_E_T,0.4966,0.5034,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S02_M_rgb_A_S_T,0.4966,0.5034,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S02_M_rgb_A_U_T,0.4976,0.5024,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S02_M_rgb_D_C_T,0.4983,0.5015,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S02_M_rgb_D_D_T,0.4973,0.5024,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S02_M_rgb_D_E_T,0.4973,0.503,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S02_M_rgb_D_S_T,0.4954,0.505,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S02_M_rgb_D_U_T,0.4973,0.5024,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S02_M_rgb_F_C_T,0.4978,0.502,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S02_M_rgb_F_D_T,0.497,0.503,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S02_M_rgb_F_E_T,0.4968,0.5034,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S02_M_rgb_F_H_T,0.4976,0.5024,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S02_M_rgb_F_S_T,0.4954,0.5044,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S02_M_rgb_F_U_T,0.4968,0.5034,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S02_M_rgb_N_D_T,0.497,0.503,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S02_M_rgb_N_E_T,0.4973,0.5024,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S02_M_rgb_N_S_T,0.497,0.503,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S02_M_rgb_N_U_T,0.4978,0.5024,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S02_M_rgb_S_C_T,0.4985,0.5015,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S02_M_rgb_S_D_T,0.4976,0.5024,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S02_M_rgb_S_E_T,0.4976,0.5024,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_L_rgb_A_C_T,0.4998,0.5,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_L_rgb_A_D_T,0.498,0.502,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_L_rgb_A_E_T,0.4983,0.502,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_L_rgb_A_F_T,0.4985,0.5015,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_L_rgb_A_T_T,0.4988,0.501,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_L_rgb_A_U_T,0.4998,0.5005,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_L_rgb_D_C_T,0.4993,0.501,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_L_rgb_D_D_T,0.4985,0.5015,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_L_rgb_D_E_T,0.4983,0.502,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_L_rgb_D_F_T,0.4985,0.5015,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_L_rgb_D_T_T,0.4988,0.501,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_L_rgb_D_U_T,0.4995,0.5005,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_L_rgb_F_C_T,0.4995,0.5005,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_L_rgb_F_D_T,0.499,0.501,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_L_rgb_F_E_T,0.4978,0.5024,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_L_rgb_F_F_T,0.4983,0.502,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_L_rgb_F_H_T,0.498,0.502,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_L_rgb_F_T_T,0.4993,0.501,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_L_rgb_F_U_T,0.4988,0.5015,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_L_rgb_N_D_T,0.499,0.501,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_L_rgb_N_E_T,0.499,0.501,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_L_rgb_N_F_T,0.4985,0.5015,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_L_rgb_N_T_T,0.499,0.501,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_L_rgb_N_U_T,0.4995,0.5005,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_L_rgb_S_C_T,0.4993,0.501,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_L_rgb_S_D_T,0.4995,0.5005,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_L_rgb_S_E_T,0.4988,0.5015,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_L_rgb_S_F_T,0.4983,0.5015,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_L_rgb_S_U_T,0.4993,0.5005,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_M_rgb_A_C_T,0.498,0.502,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_M_rgb_A_D_T,0.4973,0.503,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_M_rgb_A_E_T,0.4988,0.501,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_M_rgb_A_S_T,0.4963,0.5034,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_M_rgb_A_U_T,0.4973,0.5024,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_M_rgb_D_C_T,0.498,0.502,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_M_rgb_D_D_T,0.497,0.503,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_M_rgb_D_E_T,0.4973,0.503,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_M_rgb_D_S_T,0.4968,0.5034,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_M_rgb_D_U_T,0.4973,0.503,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_M_rgb_F_C_T,0.4988,0.501,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_M_rgb_F_D_T,0.4973,0.503,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_M_rgb_F_E_T,0.4968,0.5034,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_M_rgb_F_H_T,0.4976,0.5024,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_M_rgb_F_S_T,0.496,0.504,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_M_rgb_F_U_T,0.4968,0.5034,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_M_rgb_N_D_T,0.4976,0.5024,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_M_rgb_N_E_T,0.4978,0.502,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_M_rgb_N_S_T,0.497,0.503,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_M_rgb_N_U_T,0.4976,0.5024,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_M_rgb_S_D_T,0.4978,0.502,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/001/T1/image_30_face_crop\NIA22EYE_S1_001_T1_S03_M_rgb_S_E_T,0.4976,0.5024,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_L_rgb_A_C_T,0.501,0.499,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_L_rgb_A_D_T,0.5015,0.4983,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_L_rgb_A_E_T,0.502,0.4978,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_L_rgb_A_F_T,0.4993,0.501,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_L_rgb_A_T_T,0.502,0.4978,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_L_rgb_A_U_T,0.5015,0.4985,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_L_rgb_D_C_T,0.502,0.4983,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_L_rgb_D_D_T,0.502,0.498,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_L_rgb_D_E_T,0.502,0.4983,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_L_rgb_D_F_T,0.4998,0.5,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_L_rgb_D_T_T,0.502,0.4978,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_L_rgb_D_U_T,0.501,0.499,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_L_rgb_F_C_T,0.5024,0.4976,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_L_rgb_F_D_T,0.502,0.498,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_L_rgb_F_E_T,0.501,0.499,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_L_rgb_F_F_T,0.4983,0.502,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_L_rgb_F_H_T,0.501,0.4988,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_L_rgb_F_T_T,0.5024,0.4978,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_L_rgb_F_U_T,0.501,0.499,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_L_rgb_N_D_T,0.5015,0.4983,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_L_rgb_N_E_T,0.5015,0.4985,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_L_rgb_N_F_T,0.5005,0.4995,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_L_rgb_N_T_T,0.502,0.498,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_L_rgb_N_U_T,0.501,0.499,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_L_rgb_S_C_T,0.5015,0.4985,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_L_rgb_S_D_T,0.5015,0.4985,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_L_rgb_S_E_T,0.5015,0.4985,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_L_rgb_S_F_T,0.4995,0.5005,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_L_rgb_S_U_T,0.501,0.499,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_M_rgb_A_C_T,0.5015,0.4985,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_M_rgb_A_D_T,0.4985,0.5015,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_M_rgb_A_E_T,0.4983,0.5015,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_M_rgb_A_S_T,0.4976,0.5024,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_M_rgb_A_U_T,0.4998,0.5005,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_M_rgb_D_C_T,0.501,0.499,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_M_rgb_D_D_T,0.4995,0.5005,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_M_rgb_D_E_T,0.499,0.501,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_M_rgb_D_S_T,0.4985,0.5015,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_M_rgb_D_U_T,0.499,0.501,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_M_rgb_F_C_T,0.502,0.4983,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_M_rgb_F_D_T,0.4985,0.5015,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_M_rgb_F_E_T,0.4983,0.502,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_M_rgb_F_H_T,0.499,0.501,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_M_rgb_F_S_T,0.4985,0.5015,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_M_rgb_F_U_T,0.5,0.5,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_M_rgb_N_D_T,0.4998,0.5,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_M_rgb_N_E_T,0.4995,0.5005,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_M_rgb_N_S_T,0.499,0.501,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_M_rgb_N_U_T,0.4998,0.5005,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_M_rgb_S_C_T,0.501,0.499,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_M_rgb_S_D_T,0.4988,0.5015,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S02_M_rgb_S_E_T,0.4993,0.501,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_L_rgb_A_C_T,0.5015,0.4985,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_L_rgb_A_D_T,0.501,0.499,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_L_rgb_A_E_T,0.5015,0.4985,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_L_rgb_A_F_T,0.5005,0.4998,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_L_rgb_A_T_T,0.5024,0.4976,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_L_rgb_A_U_T,0.5024,0.4976,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_L_rgb_D_C_T,0.502,0.498,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_L_rgb_D_D_T,0.502,0.498,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_L_rgb_D_E_T,0.502,0.4983,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_L_rgb_D_F_T,0.5,0.5,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_L_rgb_D_T_T,0.5015,0.4985,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_L_rgb_D_U_T,0.5024,0.4978,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_L_rgb_F_C_T,0.502,0.498,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_L_rgb_F_D_T,0.5,0.5,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_L_rgb_F_E_T,0.501,0.499,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_L_rgb_F_F_T,0.4993,0.501,1
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_L_rgb_F_H_T,0.5005,0.4995,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_L_rgb_F_T_T,0.5015,0.4983,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_L_rgb_F_U_T,0.501,0.4988,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_L_rgb_N_D_T,0.502,0.4983,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_L_rgb_N_E_T,0.502,0.498,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_L_rgb_N_F_T,0.501,0.4993,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_L_rgb_N_T_T,0.502,0.498,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_L_rgb_N_U_T,0.5015,0.4983,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_L_rgb_S_C_T,0.501,0.499,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_L_rgb_S_D_T,0.502,0.498,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_L_rgb_S_E_T,0.501,0.4988,0
C:/Users/user/Downloads/126.eye/01-1.data/Training/01.data/TS/002/T1/image_30_face_crop\NIA22EYE_S1_002_T1_S03_L_rgb_S_F_T,0.4993,0.501,1
